Value Bets,Value Players,ratio_bets_players
147626.25,8268,1785.5134252539913
134303.75,6585,2039.540622627183
132142.84,9440,1399.8182203389829
70570.4,4518,1561.983178397521
167310.7,10635,1573.2082745651153
57630.9,2848,2023.556882022472
200843.03,9088,2209.9805237676055
79301.8,3500,2265.7657142857142
118639.8,6031,1967.1663074117064
131896.6,9278,1421.6059495580944
205769.74,11934,1724.2311044075748
119453.6,6345,1882.641449960599
217041.69,12245,1772.4923642302979
91891.82,4380,2097.9867579908678
222050.5,15967,1390.6839105655415
165319.5,10359,1595.902114103678
93495.27,6454,1448.6406879454603
76374.95,5099,1497.8417336732691
108211.79,5817,1860.2680075640365
129363.17,8597,1504.7478190066302
89919.3,6766,1328.9875849837422
191680.80000000002,14393,1331.7640519697075
114466.1,6850,1671.0379562043797
124295.51,7126,1744.2535784451304
129573.48,6830,1897.1226939970716
104429.79,5042,2071.197738992463
204788.84,9502,2155.218269837929
93305.20000000001,7239,1288.923884514436
87338.97,2999,2912.2697565855287
102283.3,6430,1590.7200622083983
107182.2,6412,1671.5876481597004
201277.40000000002,14235,1413.9613628380753
234299.76,11536,2031.0312066574202
116296.5,7254,1603.2051282051282
57291.1,2488,2302.6969453376205
197922.3,11401,1736.0082448907988
71629.79999999999,4357,1644.0165251319713
155518.24,9504,1636.3451178451178
76227.38,5008,1522.1122204472845
218187.87,10631,2052.3739064998585
264633.4,12033,2199.230449596942
161411.03,9974,1618.3179266091838
112720.41,6005,1877.109242298085
96559.7,7277,1326.9163116668956
104692.38,4802,2180.182840483132
195235.87,10687,1826.8538411153738
216847.2,10073,2152.7568748138588
131778.91,6500,2027.3678461538464
86222.29999999999,4949,1742.2166094160434
116356.90000000001,6198,1877.329783801226
119803.0,8301,1443.235754728346
167234.59999999998,11743,1424.121604360044
156636.44,9594,1632.649989576819
169985.69,9279,1831.9397564392716
76608.33,5489,1395.6700674075425
190638.83,11489,1659.3161284707112
218753.6,14285,1531.3517675883795
127807.12,6634,1926.5468797105818
88696.25,5654,1568.7345242306333
139272.31,9284,1500.1325937096078
134207.47,8322,1612.682888728671
125330.0,7444,1683.6378291241267
121821.77,6131,1986.9804273364866
82793.70000000001,5541,1494.201407688143
60107.600000000006,3713,1618.8419068138974
84839.56,3050,2781.624918032787
240713.41,12749,1888.0963997176248
108923.4,6085,1790.0312243221033
86436.06,5450,1585.982752293578
80942.70000000001,3922,2063.8118306986235
124535.20000000001,9713,1282.1496962833317
122600.0,9412,1302.5924351891201
57775.12,3012,1918.1646746347944
104533.15,5770,1811.6663778162908
142089.11,6666,2131.549804980498
69666.6,2969,2346.4668238464133
133665.87,9187,1454.945792968325
276369.46,13821,1999.6343245785401
94535.05,4513,2094.727454021715
293978.14,13405,2193.0484147706084
94618.32,4498,2103.5642507781236
84717.2,5611,1509.841382997683
190039.3,11233,1691.7947120092585
105072.70000000001,7908,1328.6886697015682
227956.0,11722,1944.6852073025082
45548.6,2656,1714.9322289156626
96217.1,4467,2153.953436310723
125683.28,6220,2020.6315112540192
126766.22,6206,2042.6397035127297
118121.08,6177,1912.2726242512545
140369.0,6880,2040.2470930232557
156895.68,10504,1493.6755521706016
107947.70000000001,7459,1447.2141037672611
188970.1,11076,1706.1222462983026
85208.64,5376,1584.9821428571427
85772.8,6290,1363.637519872814
96839.2,7380,1312.1842818428183
171220.46,9744,1757.1886288998357
80392.46,5790,1388.470811744387
110365.0,7956,1387.1920563097033
192999.19,8403,2296.7891229322863
200071.8,9905,2019.907117617365
134705.11,8860,1520.3737020316025
56812.53,3941,1441.5765034255267
84705.0,3703,2287.4696192276533
184264.90000000002,13774,1337.7733410773924
100350.7,7507,1336.7616890901825
168820.5,8652,1951.23092926491
90348.0,6174,1463.3624878522837
77214.7,4151,1860.1469525415564
53005.0,3259,1626.4191469776006
104168.0,7920,1315.2525252525254
116522.5,7589,1535.4130979048623
77691.94,5905,1315.6975444538527
85424.59999999999,4642,1840.2542007755276
93755.3,6998,1339.7442126321807
119205.91,8315,1433.6248947684908
191431.88,11586,1652.2689452787847
121100.0,8279,1462.7370455369005
203852.82,10386,1962.7654534950896
93073.70000000001,6886,1351.6366540807437
78959.98,4895,1613.0741573033706
125337.39,6755,1855.4757957068837
179171.0,10884,1646.1870635795663
90238.9,5998,1504.4831610536844
222941.93,12219,1824.551354447991
148560.23,6826,2176.387782009962
119946.7,6993,1715.2395252395252
224088.66,13020,1721.1110599078343
89628.4,7081,1265.7590735771782
205113.2,11170,1836.2864816472697
101570.0,6688,1518.6901913875597
154196.92,10871,1418.4244319749794
156734.34,8537,1835.9416656905235
176571.95,10273,1718.7963593886889
101402.09999999999,6754,1501.3636363636363
102775.3,4748,2164.601937657961
174757.09999999998,7621,2293.099330796483
108959.67,6176,1764.2433613989638
128872.02,8745,1473.6651801029159
109625.09,7917,1384.6796766451937
216469.0,11531,1877.2786401873211
166565.88,10381,1604.5263462094213
93888.9,7147,1313.6826640548481
81592.5,4833,1688.2371198013655
61151.0,4243,1441.220834315343
102719.59999999999,7532,1363.7758895379711
80007.6,5558,1439.503418495862
187421.5,9704,1931.3839653751031
150628.4,11335,1328.8786943096604
68542.07,3553,1929.1322825781033
204087.3,12595,1620.3834855101231
156704.27,7656,2046.8164838035527
120408.70000000001,7836,1536.6092394078614
110434.2,7633,1446.7994235556137
119617.4,7400,1616.4513513513511
169743.24,10347,1640.5068135691504
95523.62,5410,1765.6861367837337
97190.77,5134,1893.0808336579667
106044.77,5591,1896.7048828474333
121285.44,5769,2102.365054602184
94967.4,7223,1314.7916378236189
63842.399999999994,3461,1844.6229413464316
144963.2,9515,1523.522858644246
120621.6,7105,1697.7002111189304
148863.09,6992,2129.048770022883
107975.92,6596,1636.9909035779258
200656.92,10789,1859.8287144313656
97135.8,7255,1338.8807718814612
100471.90000000001,6972,1441.0771658060814
116132.70000000001,8265,1405.114337568058
127075.36,6266,2028.014044047239
143074.15,9195,1555.9994562262098
107462.90000000001,7761,1384.6527509341581
116876.19,6381,1831.6281147155617
84247.5,4552,1850.779876977153
107448.78,4923,2182.5874466788546
106190.99,5545,1915.0764652840398
164403.80000000002,8254,1991.8076084322756
144353.8,7418,1945.993529253168
180531.30000000002,11012,1639.4051943334546
156808.38,10473,1497.2632483529076
169564.12,8862,1913.3843376213044
126116.92,8704,1448.9535845588236
48745.4,2503,1947.4790251697964
151798.79,6955,2182.5850467289724
81051.40000000001,5937,1365.1911739935995
245045.57,11862,2065.8031529253076
181702.31,8809,2062.6894085594276
46179.799999999996,2252,2050.6127886323266
95655.73,3624,2639.506898454746
192201.89,11488,1673.0665912256268
191719.25,11883,1613.3909787090802
132844.3,7235,1836.1340704906702
94888.9,5919,1603.1238384862306
147803.1,12348,1196.9800777453838
129437.97,6536,1980.3850979192166
183217.8,9031,2028.7653637470933
180447.35,10394,1736.0722532230134
135640.1,9171,1479.0110129756843
107423.9,6846,1569.1484078293893
69028.52,4870,1417.42340862423
197009.38,11356,1734.8483620993306
133018.1,8638,1539.9178050474648
81449.2,4224,1928.248106060606
183223.44,10632,1723.3205417607223
190848.64,11231,1699.3022883091446
248227.45,11852,2094.3929294633817
124729.85,6734,1852.2401247401249
205668.80000000002,12287,1673.8731993163508
138289.39,7713,1792.9390639180606
97944.52,4498,2177.5126722987993
157142.83,10284,1528.0321859198755
85074.3,7496,1134.929295624333
153881.67,8536,1802.737464854733
207489.5,10250,2024.2878048780487
123285.1,8311,1483.3967031644809
85087.0,5876,1448.0428863172226
84152.6,6161,1365.8919006654764
60285.100000000006,2846,2118.239634574842
184015.6,10495,1753.3644592663172
110448.3,7038,1569.313725490196
144334.84,5854,2465.5763580457806
148403.69,9733,1524.7476625911845
147955.30000000002,9032,1638.123339238264
144336.37,8834,1633.873330314693
212513.97,12953,1640.6544429861806
107292.11,5140,2087.3951361867703
88426.6,5831,1516.4911678957299
102197.97,5085,2009.7929203539825
108776.02,4625,2351.913945945946
136327.4,9856,1383.1919642857142
205333.69999999998,9506,2160.0431306543237
150721.01,9156,1646.1447138488425
54744.0,3395,1612.4889543446243
96527.0,6335,1523.7095501183899
109424.02,7963,1374.1557202059528
187910.63,11964,1570.6338181210297
124447.4,9576,1299.576023391813
111086.90000000001,8056,1378.9337140019861
147368.59,10252,1437.4618611002732
56387.42,3219,1751.7061199130164
86106.4,5515,1561.312783318223
160858.9,7905,2034.9006957621757
93269.77,4418,2111.1310547759167
225379.0,13670,1648.7125091441112
126918.91,6915,1835.4144613159797
172145.72,10011,1719.5656777544702
114361.1,5274,2168.3940083428142
115709.71,5832,1984.0485253772292
163658.46,10213,1602.4523646333105
130317.34,6189,2105.628372919696
183539.3,11431,1605.6276791181872
88368.4,4953,1784.138905713709
110944.7,8064,1375.8023313492065
134351.48,7553,1778.7830001323978
91695.21,5460,1679.3994505494506
146066.0,7932,1841.4775592536562
167450.0,10444,1603.3129069322097
114940.1,8284,1387.4951714147755
125256.0,8800,1423.3636363636365
184824.5,13594,1359.6035015447992
162939.77,10355,1573.5371318203765
212989.0,15828,1345.6469547637098
176981.46,9961,1776.7439012147374
151604.2,9092,1667.446106467224
163864.37,10320,1587.833042635659
80835.14,5981,1351.532185253302
174387.5,10974,1589.0969564425004
167402.90000000002,9168,1825.947862129145
202954.96,12206,1662.7475012289035
114068.9,7838,1455.331717274815
121118.4,8287,1461.5470013273803
186090.94,10656,1746.3489114114116
88806.90000000001,6272,1415.9263392857144
154731.0,7854,1970.0916730328495
168749.83,9909,1702.9955595922895
235382.78,9939,2368.274273065701
125077.66,6534,1914.258647076829
160801.7,9312,1726.8223797250862
144085.03,8869,1624.5916112301275
104212.33,4616,2257.6327989601386
151356.0,8010,1889.5880149812733
181229.8,9303,1948.0791142642158
133697.90000000002,10450,1279.4057416267945
148992.90000000002,11323,1315.842974476729
205609.21,10205,2014.7889269965704
64205.9,3506,1831.314888762122
95932.70000000001,7335,1307.8759372869804
172484.9,9914,1739.8113778495056
90560.01,5074,1784.785376428853
149974.17,6242,2402.6621275232296
66957.29999999999,4633,1445.2255557953806
117156.20000000001,8236,1422.489072365226
120031.74,6234,1925.436958614052
99758.92,7205,1384.579042331714
167208.67,9162,1825.0236847849817
118735.13,7576,1567.2535638859558
153732.54,10223,1503.7908637386286
154130.55,10485,1470.0100143061516
83493.0,4371,1910.1578586135897
95185.44,5054,1883.368421052632
162007.3,8637,1875.735787889313
125251.92,8891,1408.7495219885277
128046.21,7058,1814.1996316236896
107875.9,6141,1756.6503826738317
184919.03,10048,1840.3565883757963
57065.600000000006,2508,2275.342902711324
131215.72,6222,2108.8993892639023
184905.3,10941,1690.0219358376748
259821.3,13572,1914.392130857648
155077.7,7991,1940.6544862970843
217012.58,11872,1827.936152291105
187621.5,10293,1822.8067618770037
132109.59,5437,2429.8250873643556
126575.14,6906,1832.8285548798146
135088.79,5853,2308.026482145908
229361.4,13214,1735.7454215226273
103382.6,7709,1341.0636917888182
164002.31,10365,1582.270236372407
116434.79,5511,2112.7706405371077
100119.07,5817,1721.146123431322
154109.33,10076,1529.469333068678
181336.18,7654,2369.168800627123
139014.71,10126,1372.8492000790045
82669.59999999999,4204,1966.450999048525
247758.08,11258,2200.7290815420147
224738.6,11808,1903.274051490515
123057.53,8863,1388.4410470495318
179323.0,10010,1791.4385614385615
236103.0,15415,1531.6445021083362
135106.27,8002,1688.406273431642
217951.6,14260,1528.412342215989
112074.25,6616,1693.9880592503023
188772.99,10209,1849.0840434910372
128891.78,9594,1343.462372316031
58735.9,2712,2165.7780235988203
91699.59999999999,6148,1491.5354586857513
234583.57,12512,1874.8686860613811
110600.57,5886,1879.044682296976
212120.9,10715,1979.6630891273915
108997.6,7451,1462.858676687693
42831.0,2730,1568.9010989010987
125991.9,7066,1783.0724596660061
131030.56,6689,1958.8960980714608
209814.53,10370,2023.283799421408
181564.28,10172,1784.9418010224144
173002.7,9806,1764.25351825413
152855.23,10171,1502.8535050634157
89417.61,3991,2240.481332999248
75844.7,4994,1518.716459751702
107437.90000000001,6986,1537.9029487546522
84314.5,6039,1396.1665838715019
164404.4,9344,1759.464897260274
173919.7,10315,1686.0853126514787
120473.4,8114,1484.7596746364309
108205.76,5416,1997.890694239291
198499.8,11355,1748.126816380449
204424.86,11300,1809.0695575221237
175530.33,10302,1703.8471170646474
190854.75,10954,1742.3292861055322
182812.13,10578,1728.2296275288336
229599.78,13068,1756.9618916437098
90343.70000000001,7135,1266.2046250875965
194890.32,11570,1684.4452895419188
126756.86,6612,1917.0728977616457
255526.69,13654,1871.4419950197744
130828.4,7427,1761.5241685741214
187633.0,13417,1398.4720876499964
109895.55,6503,1689.920805781947
93723.70000000001,6923,1353.8018200202225
210504.1,10301,2043.5307251723134
102816.97,6301,1631.7563878749404
73122.8,5827,1254.8961729878154
203312.6,10774,1887.0670131798774
167498.2,9758,1716.5218282434926
216826.22,12475,1738.0859318637274
134091.3,9031,1484.7890599047723
186170.87,10217,1822.167661740237
132042.63,6391,2066.0715068064465
181945.3,13195,1378.8957938613112
184251.63,10531,1749.6119077010733
131596.3,8927,1474.1380082894589
147908.8,10280,1438.8015564202333
217745.0,11285,1929.5081967213114
128544.54,5500,2337.173454545454
136853.1,7482,1829.0978348035285
121996.29999999999,6128,1990.8012402088773
145988.5,10480,1393.020038167939
111009.5,6191,1793.0786625747053
100826.5,6497,1551.8931814683701
203873.5,12010,1697.5312239800169
195130.0,12400,1573.6290322580646
105214.2,7461,1410.1889827100924
116991.4,7885,1483.7209892200378
198835.47,11859,1676.6630407285606
130935.1,7682,1704.4402499349128
86441.53,6459,1338.3113485059607
111337.35,7064,1576.1233012457533
121336.1,8780,1381.9601366742597
146265.8,12564,1164.1658707418019
169592.0,13880,1221.8443804034582
137100.77,7311,1875.2669949391325
116974.7,9233,1266.9197443951045
103632.68,5435,1906.765041398344
232873.0,16548,1407.2576746434615
180274.59,11554,1560.2786048121861
128307.6,8405,1526.562760261749
201492.98,11637,1731.4856062559081
137261.82,7694,1784.0111775409412
233587.1,12476,1872.291599871754
140446.6,8295,1693.1476793248949
70354.2,5975,1177.476150627615
85384.41,5997,1423.7853926963483
104954.51,7921,1325.015907082439
187243.1,12108,1546.441195903535
109635.54,6217,1763.4798134148302
57856.63,3530,1638.9980169971673
93629.45,5576,1679.1508249641317
218160.37,12383,1761.7731567471533
141017.96,9297,1516.811444552006
218998.59,11999,1825.1403450287523
133187.7,8253,1613.8095238095239
95278.68,5433,1753.7029265599117
163223.3,10316,1582.2343931756495
49340.200000000004,2779,1775.4659949622169
182585.8,8993,2030.310241298788
124758.6,6618,1885.140525838622
193043.74,11034,1749.5354359253217
121877.09,5287,2305.2220540949497
218762.64,12314,1776.5359753126525
205370.85,9360,2194.1330128205127
187557.5,10313,1818.6512169106952
124667.70000000001,9310,1339.0730397422128
51615.100000000006,4096,1260.1342773437502
81346.72,5289,1538.03592361505
137564.5,8448,1628.3676609848485
177125.7,10947,1618.0295971499042
162834.48,10954,1486.529852108819
213707.1,9455,2260.2548915917505
131651.3,8635,1524.624203821656
187542.5,10306,1819.7409276149817
90166.0,5714,1577.9838991949598
87674.56,5095,1720.7960745829243
98753.2,5810,1699.710843373494
87962.5,5754,1528.7191518943343
64509.01,2941,2193.4379462767765
189403.57,12177,1555.4206290547756
135566.6,9518,1424.3181340617778
85540.91,6390,1338.6683881064164
160461.2,10715,1497.538030797947
59906.56,4589,1305.4382218348223
96665.1,6860,1409.1122448979593
196014.3,13515,1450.3462819089898
108185.8,6562,1648.6711368485217
201373.22,9653,2086.120584274319
83576.9,5008,1668.8678115015975
121350.65,6746,1798.8533946042096
114641.8,6423,1784.8637708236026
247947.42,13602,1822.8747243052492
131093.71,6245,2099.1787029623697
69705.8,3712,1877.8502155172414
166828.6,10492,1590.055280213496
174555.43,11628,1501.1646886824904
124856.75,9021,1384.0677308502384
64926.1,4580,1417.6004366812228
210219.86,10318,2037.4089939910834
176419.8,9449,1867.0737644195153
128294.97,6860,1870.1890670553937
169129.28,11438,1478.6613044238504
98116.08,6051,1621.4853743182946
149303.44,10218,1461.1806615776081
145462.92,5826,2496.788877445932
242358.96,13476,1798.4487978628672
86490.1,4608,1876.955295138889
88006.61,4531,1942.3220039726332
75624.0,4786,1580.108650229837
186698.73,11566,1614.203095279267
82852.8,4297,1928.1545264137771
103958.88,6135,1694.5212713936432
169953.30000000002,13673,1242.9847144006437
115827.90000000001,9167,1263.5311443220248
155230.5,10222,1518.5922520054783
140458.9,11121,1263.006024638072
96850.1,6973,1388.9301591854296
82930.03,4644,1785.7456933677863
126171.29999999999,9056,1393.2343197879857
132323.5,11783,1123.0034795892386
106498.32,5359,1987.2797163649934
204479.1,11113,1839.9991001529743
124861.42,7038,1774.1037226484796
130637.5,9071,1440.1664645573806
169784.24,10502,1616.6848219386782
88255.59999999999,3996,2208.5985985985985
89826.1,5417,1658.2259553258261
135204.1,7643,1768.9925421954729
88068.09999999999,6586,1337.2016398420892
107038.73,5609,1908.3389195935106
78462.1,5880,1334.389455782313
101532.8,7036,1443.0471859010802
94152.09999999999,6124,1537.4281515349444
102332.90000000001,5885,1738.8768054375532
110276.14,6582,1675.4199331510179
90864.76,5007,1814.7545436389055
122456.20000000001,8834,1386.1919855105275
154663.3,7819,1978.0445069702007
87067.0,4139,2103.5757429330756
108535.40000000001,7296,1487.6014254385966
85923.09,4291,2002.4024702866463
122321.1,8159,1499.2168157862484
124763.4,6338,1968.4979488797726
179257.0,10103,1774.2947639315055
176611.5,10318,1711.6834657879433
171172.90000000002,11669,1466.9029051332593
134373.75,6527,2058.736785659568
93664.84,4991,1876.6748146663997
113148.70000000001,7787,1453.04610247849
147779.1,11746,1258.1227651966626
104337.90000000001,6629,1573.9613818072107
93086.38,4725,1970.0821164021163
130798.4,8588,1523.0367955286445
143601.59,10201,1407.720713655524
174182.40000000002,12133,1435.6086705678729
177590.21,8795,2019.2178510517338
141767.06,9351,1516.0630948561652
122583.61,5795,2115.3340811044004
146025.5,9061,1611.582606776294
90123.5,5459,1650.9159186664224
87607.47,4406,1988.3674534725376
201419.0,13258,1519.226127621059
134208.77,9777,1372.6988851385904
185711.1,14101,1317.0065952769307
102974.73,6488,1587.156750924784
144810.9,10551,1372.4850725049757
174140.65,11022,1579.9369442932316
104581.83,4994,2094.1495794953944
55234.62,3130,1764.6843450479234
141723.57,6853,2068.0515102874656
140067.5,7797,1796.4281133769398
137980.39,8199,1682.892913769972
103127.99,5611,1837.960969524149
52045.9,3349,1554.0728575694236
138448.71,6348,2180.9815689981097
136426.4,9556,1427.6517371285056
96605.98,4889,1975.986500306811
131050.38,7763,1688.1409249001674
125222.71,5997,2088.0892112723027
123163.4,6607,1864.1350083245043
118337.61,8857,1336.0913401829062
198740.80000000002,15033,1322.0302002261692
134513.25,8988,1496.5871161548732
153221.5,9516,1610.1460697772172
182884.02,9371,1951.5955607725964
51821.1,3973,1304.3317392398692
155522.16,10158,1531.0313053750738
65474.13,4263,1535.8698099929625
145106.39,10288,1410.443137636081
195860.09999999998,10814,1811.171629369336
255273.83,13101,1948.5064498893212
115600.20000000001,7314,1580.533223954061
100193.43,6599,1518.3123200484922
97081.06,5478,1772.1989777290983
104995.98,4685,2241.109498399146
139278.7,7639,1823.2582798795654
76839.79999999999,4261,1803.3278573104901
143454.72,9451,1517.87874299016
76828.0,6609,1162.475412316538
83785.93,4902,1709.219298245614
175386.9,9653,1816.9159846679786
79722.4,4175,1909.5185628742513
154724.3,8849,1748.4947451689454
83203.24,4184,1988.6051625239006
99484.0,7190,1383.6439499304588
138016.3,8898,1551.0935041582377
93813.19,5447,1722.2909858637784
64593.63,4906,1316.6251528740318
177402.8,13276,1336.2669478758662
98892.11,4991,1981.4087357243036
95919.59999999999,4586,2091.5743567378977
184958.41,9750,1897.0093333333334
199755.0,10743,1859.396816531695
133699.0,9295,1438.3969876277567
147452.46,8217,1794.480467323841
103214.92,5309,1944.1499340742137
192107.40000000002,10093,1903.3726344991583
128151.1,7077,1810.8110781404553
140262.4,8679,1616.112455351999
73932.8,4330,1707.4549653579677
158731.21,6495,2443.8985373364126
233267.76,12303,1896.0234089246526
188056.17,11452,1642.1251309814882
103822.2,7636,1359.641173389209
108356.20000000001,8275,1309.440483383686
117788.6,9380,1255.7420042643923
129156.5,7129,1811.7057090756066
113355.33,6461,1754.4548831450238
